dss2o_id,dss2o_created,dss2o_modified,dss2o_uuid,dss2o_name,dss2o_definition,dss2o_stewardship_organisation,dss2o_workgroup,dss2o_version,dss2o_references,dss2o_origin_URI,dss2o_origin,dss2o_comments,dss2o_statistical_unit,dss2o_collection_method
42680,2020-08-12,2021-06-21,dd5eaafa-dc6e-11ea-b735-022da9221366,MI5964 - Customer's Accruing Report Interest Charge Recovery on Social Security and Family Assistance Debt,"Task Description
Develop code to report the stock and flow of interest charges from the start of the financial year (or 14 April 2018 whichever is later) to the end of the reporting period.  This includes    

   	Number and outstanding amount of debts with an interest charge and the value of the interest charge as at the start of the financial year.
   	Amount of interest charge added during the financial year up to the reporting date
   	Amount of interest charge removed (through recovery, permanent write-off, waiver, or adjustment through recalculation of the debt amount) during the financial year up to the reporting date.
   	Number and outstanding amount of debts with an interest charge and the value of the interest charge as at the reporting date.
   	Number and outstanding amount of debts that are accruing interest as at the reporting date
   	Number of debtors with outstanding debts that are accruing interest as at the reporting date",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3,,,,,
42685,2020-08-12,2021-06-21,dda8abf0-dc6e-11ea-8a08-02b137f3fb1e,MI8344 - CRN List - Report 1 Listing of Newly Arrived Refugees who incur a suspension or cancellation within 26 weeks of their refugee start date.,"Task Description
Summary information provided to service zones as feedback on the service provided. Summary results used to monitor compliance with the refugee servicing strategy and to measure stated KPIs.  

Overview
To determine what level of service and outcomes were received by newly arrived refugees known to DHS through the Centrelink programme, and to see how the refugee service offer (RSO) is operating.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI8344 - Technical Specification V0.2,,,,,
42690,2020-08-12,2021-06-21,de988f94-dc6e-11ea-b153-022da9221366,MI5964 - Stock and Flow Report Interest Charge Recovery on Social Security and Family Assistance Debt,"Task Description
Develop code to report the stock and flow of interest charges from the start of the financial year (or 14 April 2018 whichever is later) to the end of the reporting period.  This includes    

   	Number and outstanding amount of debts with an interest charge and the value of the interest charge as at the start of the financial year.
   	Amount of interest charge added during the financial year up to the reporting date
   	Amount of interest charge removed (through recovery, permanent write-off, waiver, or adjustment through recalculation of the debt amount) during the financial year up to the reporting date.
   	Number and outstanding amount of debts with an interest charge and the value of the interest charge as at the reporting date.
   	Number and outstanding amount of debts that are accruing interest as at the reporting date
   	Number of debtors with outstanding debts that are accruing interest as at the reporting date",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Interest Charge Stock and Flow Technical Specification V0.3,,,,,
42692,2020-08-12,2021-06-21,e12c2ebe-dc6e-11ea-8ba0-022da9221366,MI7920 - Driving Population - Base Population,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Base Population: Extract all Third Party Reviews to create a base population     this is to be sourced from SAP CRM tables",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42693,2020-08-12,2021-06-21,e12c65fa-dc6e-11ea-9a41-0a6933dafb30,MI7920 - Driving Population - Population 1,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Population 1     Finalised reviews during the reporting period
Using the base population defined above     extract reviews that were finalised in the reporting period 
This will be sources from SAP CRM tables",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42694,2020-08-12,2021-06-21,e12e1eea-dc6e-11ea-8a08-02b137f3fb1e,MI7920 - Driving Population - Population 2,"This task involves 5 separate populations     all relating to events that occurred during the reporting week
1.	Number of finalised reviews
2.	Status updates     verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time
3.	Restoration of CAN/SUS FRV
4.	Rate changes     including total value of rate changes
5.   Debts raised as a result of the review

Population 2     Status Reason updates - verified as single/partnered, cancelled/suspended FPV, Specialist Referral, form issue for a second time 
This will be sourced from SAP CRM tables",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI7920 - Strengthen 3PV for PPS and NSA Tech Spec - V0.4,,,,,
42697,2020-08-12,2021-06-21,e12f9d10-dc6e-11ea-b153-022da9221366,MI10100 - Pension Loan Scheme Financial Data - Report 6a Count Report,"Task Description
This request is to add a new report to MI6881 detailing new PLS participants and the amounts paid commencing each financial year from 1/7/1996     30/6/2017.

This is a retrospective data request for the specified period. It requires reuse of SAS program used for output R6     PLS Commencing in MI 6681. Current rules for R6 and format applies to each financial year.

Report 6A is an enhancement to MI6681 and is to be delivered (in a new tab) as an ongoing biannual report within MI6681 to July 2019. Apply the modified report format for future outputs of R6     PLS Commencing Payment.

2 Reports: 
1.	Report 6     Quarterly
   	CRN Listing of all new PLS participants and amounts paid during financial year from 1/7/1996     30/6/2019.

2.	Report 6A
   	Count Report of all new PLS participants and amounts paid during financial year from 1/7/1996     30/6/2019",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI10100 Pension Loan Scheme Financial Data Tech Spec V0.4,,,,,
42703,2020-08-12,2021-06-21,e137d49e-dc6e-11ea-b9c4-02b137f3fb1e,MI7920 - TPV Reviews Count Report - Weekly and Cumulative - Strengthen 3PV for PPS and Newstart Allowance,"This report is run as a weekly flow and as a cumulative from 01/01/2018.

Task Description
Starting from 1 January 2018, 371,000 existing recipients will receive this form in a staggered approach over a four year period.  This task is to monitor the review process over the duration of the initiative.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Strengthen 3PV for PPS and Newstart Allowance Tech Spec V0.5,,,,,
42704,2020-08-12,2021-06-21,e137e3d0-dc6e-11ea-b1f5-0a8620c9d3ec,MI8344 - CRN List - Report 2 Newly Arrived Refugees having their first finalised claim for a primary income support payment within the reporting month and less than 13 weeks from their refugee start date,"Task Description
Summary information provided to service zones as feedback on the service provided. Summary results used to monitor compliance with the refugee servicing strategy and to measure stated KPIs.  

Overview
To determine what level of service and outcomes were received by newly arrived refugees known to DHS through the Centrelink programme, and to see how the refugee service offer (RSO) is operating.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI8344 - Technical Specification V0.2,,,,,
42705,2020-08-12,2021-06-21,e15afb54-dc6e-11ea-8a29-062f7acd21ca,MI7920 - CRN Listing Weekly Report 4 - Strengthen 3PV for PPS and Newstart Allowance,"Task Description
Starting from 1 January 2018, 371,000 existing recipients will receive this form in a staggered approach over a four year period.  This task is to monitor the review process over the duration of the initiative.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Strengthen 3PV for PPS and Newstart Allowance Tech Spec V0.5,,,,,
42706,2020-08-12,2021-06-21,e186d076-dc6e-11ea-8ba0-022da9221366,MI10100 - Pension Loan Scheme Financial Data - Report 6 CRN Listing,"Task Description
This request is to add a new report to MI6881 detailing new PLS participants and the amounts paid commencing each financial year from 1/7/1996     30/6/2017.

This is a retrospective data request for the specified period. It requires reuse of SAS program used for output R6     PLS Commencing in MI 6681. Current rules for R6 and format applies to each financial year.

Report 6A is an enhancement to MI6681 and is to be delivered (in a new tab) as an ongoing biannual report within MI6681 to July 2019. Apply the modified report format for future outputs of R6     PLS Commencing Payment.

2 Reports: 
1.	Report 6     Quarterly
   	CRN Listing of all new PLS participants and amounts paid during financial year from 1/7/1996     30/6/2019.

2.	Report 6A
   	Count Report of all new PLS participants and amounts paid during financial year from 1/7/1996     30/6/2019",7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI10100 Pension Loan Scheme Financial Data Tech Spec V0.4,,,,,
42707,2020-08-12,2021-06-21,e18f476a-dc6e-11ea-8a08-02b137f3fb1e,MI7920 - TPV Reviews Count Report 3 - Strengthen 3PV for PPS and Newstart Allowance,"Task Description
Starting from 1 January 2018, 371,000 existing recipients will receive this form in a staggered approach over a four year period.  This task is to monitor the review process over the duration of the initiative.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Strengthen 3PV for PPS and Newstart Allowance Tech Spec V0.5,,,,,
42710,2020-08-12,2021-06-21,e2187b48-dc6e-11ea-a913-0a6933dafb30,COVID Registration and CRN Issuing Dashboard MI Report,This table stores details relating to the COVID Registration and CRN Issuing Dashboard MI Report.,7089da98b44c11ea849a5a0bdf2d1ed7,73,,COVID-19 Identity Verification Project - Management Information Reporting Assessment,,Report Description: Table for Tableu,,,
42711,2020-08-12,2021-06-21,e4154f3e-dc6e-11ea-b153-022da9221366,MI11140 - International Cheque Payments,"As for existing reporting SF2220619 with the following changes:
   	All customers paid by cheque payment to addresses other than Australia regardless of delivery method or destination country. (prev population for SF2220619 was Australian Pension Cheque Payments delivered by courier to Australian embassies in South America) 
   	Report to be changed from weekly to 4weekly on the same schedule as SF4056826 CC2481.",7089da98b44c11ea849a5a0bdf2d1ed7,123,,Technical Specification - MI11140 - International Cheque Payments,,,,,
42712,2020-08-12,2021-06-21,e4161bc6-dc6e-11ea-8a08-02b137f3fb1e,MI11716 - Wife pension transition to JSP - Report 3 Count report,MI is required to closely monitor the Wife Pension (WP) cohort during the transition and cessation of Wife Pension payment.  MI is needed so that the transition team can make sure customers are engaged in a timely manner.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,,,,
42714,2020-08-12,2021-06-21,e417a66c-dc6e-11ea-bade-0a6933dafb30,MI11716 - Wife pension transition to JSP - Report 1 CRN listing,MI is required to closely monitor the Wife Pension (WP) cohort during the transition and cessation of Wife Pension payment.  MI is needed so that the transition team can make sure customers are engaged in a timely manner.,7089da98b44c11ea849a5a0bdf2d1ed7,123,,MI11716 - WKL - Wife pension transition to JSP Tech spec v1.0,,,,,
